drift_threshold,authorship_margin,uncorroborated_weight,suspicious,ramp_width,precision,recall,f1,fpr,tp,fp,fn,tn,hn_fpr,malicious_precision
0.35,0.2,0.35,0.4,0.2,0.5333,0.4706,0.5,0.1207,8,7,9,51,0.1111,0.0
0.35,0.2,0.35,0.4,0.3,0.5556,0.2941,0.3846,0.069,5,4,12,54,0.1111,0.0
0.35,0.2,0.35,0.5,0.1,0.4783,0.6471,0.55,0.2069,11,12,6,46,0.1111,0.0
0.35,0.2,0.35,0.5,0.2,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.35,0.2,0.35,0.5,0.3,0.3333,0.1176,0.1739,0.069,2,4,15,54,0.1111,0.0
0.35,0.2,0.35,0.6,0.1,0.5238,0.6471,0.5789,0.1724,11,10,6,48,0.1111,0.0
0.35,0.2,0.35,0.6,0.2,0.5556,0.2941,0.3846,0.069,5,4,12,54,0.1111,0.0
0.35,0.2,0.35,0.6,0.3,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.35,0.2,0.35,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.2,0.35,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.2,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.2,0.45,0.3,0.1,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.35,0.2,0.45,0.3,0.2,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.5556,0.0
0.35,0.2,0.45,0.3,0.3,0.4211,0.4706,0.4444,0.1897,8,11,9,47,0.5556,0.0
0.35,0.2,0.45,0.4,0.1,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.2,0.45,0.4,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.35,0.2,0.45,0.4,0.3,0.3333,0.2941,0.3125,0.1724,5,10,12,48,0.5556,0.0
0.35,0.2,0.45,0.5,0.1,0.4783,0.6471,0.55,0.2069,11,12,6,46,0.1111,0.0
0.35,0.2,0.45,0.5,0.2,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.35,0.2,0.45,0.5,0.3,0.3333,0.1176,0.1739,0.069,2,4,15,54,0.1111,0.0
0.35,0.2,0.45,0.6,0.1,0.5238,0.6471,0.5789,0.1724,11,10,6,48,0.1111,0.0
0.35,0.2,0.45,0.6,0.2,0.5556,0.2941,0.3846,0.069,5,4,12,54,0.1111,0.0
0.35,0.2,0.45,0.6,0.3,0.4,0.1176,0.1818,0.0517,2,3,15,55,0.1111,0.0
0.35,0.2,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.2,0.45,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.2,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.2,0.6,0.3,0.1,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.35,0.2,0.6,0.3,0.2,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.35,0.2,0.6,0.3,0.3,0.3636,0.4706,0.4103,0.2414,8,14,9,44,0.5556,0.0
0.35,0.2,0.6,0.4,0.1,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.2,0.6,0.4,0.2,0.381,0.4706,0.4211,0.2241,8,13,9,45,0.5556,0.0
0.35,0.2,0.6,0.4,0.3,0.3333,0.2941,0.3125,0.1724,5,10,12,48,0.5556,0.0
0.35,0.2,0.6,0.5,0.1,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.35,0.2,0.6,0.5,0.2,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.35,0.2,0.6,0.5,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.2,0.6,0.6,0.1,0.44,0.6471,0.5238,0.2414,11,14,6,44,0.5556,0.0
0.35,0.2,0.6,0.6,0.2,0.3846,0.2941,0.3333,0.1379,5,8,12,50,0.5556,0.0
0.35,0.2,0.6,0.6,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.35,0.2,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.2,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.2,0.6,0.7,0.3,0.0,0.0,0.0,0.0172,0,1,17,57,0.1111,0.0
0.35,0.2,0.8,0.3,0.1,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.35,0.2,0.8,0.3,0.2,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.2,0.8,0.3,0.3,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.35,0.2,0.8,0.4,0.1,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.35,0.2,0.8,0.4,0.2,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.35,0.2,0.8,0.4,0.3,0.2941,0.2941,0.2941,0.2069,5,12,12,46,0.5556,0.0
0.35,0.2,0.8,0.5,0.1,0.3793,0.6471,0.4783,0.3103,11,18,6,40,0.5556,0.0
0.35,0.2,0.8,0.5,0.2,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.35,0.2,0.8,0.5,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.2,0.8,0.6,0.1,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.5556,0.0
0.35,0.2,0.8,0.6,0.2,0.3333,0.2941,0.3125,0.1724,5,10,12,48,0.5556,0.0
0.35,0.2,0.8,0.6,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.2,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.2,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.2,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.2,1.0,0.3,0.1,0.3333,0.6471,0.44,0.3793,11,22,6,36,0.5556,0.0
0.35,0.2,1.0,0.3,0.2,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.2,1.0,0.3,0.3,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.35,0.2,1.0,0.4,0.1,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.35,0.2,1.0,0.4,0.2,0.3478,0.4706,0.4,0.2586,8,15,9,43,0.5556,0.0
0.35,0.2,1.0,0.4,0.3,0.2941,0.2941,0.2941,0.2069,5,12,12,46,0.5556,0.0
0.35,0.2,1.0,0.5,0.1,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.35,0.2,1.0,0.5,0.2,0.3158,0.3529,0.3333,0.2241,6,13,11,45,0.5556,0.0
0.35,0.2,1.0,0.5,0.3,0.1429,0.1176,0.129,0.2069,2,12,15,46,0.5556,0.0
0.35,0.2,1.0,0.6,0.1,0.4074,0.6471,0.5,0.2759,11,16,6,42,0.5556,0.0
0.35,0.2,1.0,0.6,0.2,0.3333,0.2941,0.3125,0.1724,5,10,12,48,0.5556,0.0
0.35,0.2,1.0,0.6,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.2,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.2,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.2,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,0.2,0.3,0.1,0.4583,0.6471,0.5366,0.2241,11,13,6,45,0.1111,0.0
0.35,0.25,0.2,0.3,0.2,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.35,0.25,0.2,0.3,0.3,0.5455,0.3529,0.4286,0.0862,6,5,11,53,0.1111,0.0
0.35,0.25,0.2,0.4,0.1,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.1111,0.0
0.35,0.25,0.2,0.4,0.2,0.4615,0.3529,0.4,0.1207,6,7,11,51,0.1111,0.0
0.35,0.25,0.2,0.4,0.3,0.4286,0.1765,0.25,0.069,3,4,14,54,0.1111,0.0
0.35,0.25,0.2,0.5,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.1111,0.0
0.35,0.25,0.2,0.5,0.2,0.4444,0.2353,0.3077,0.0862,4,5,13,53,0.1111,0.0
0.35,0.25,0.2,0.5,0.3,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.35,0.25,0.2,0.6,0.1,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.35,0.25,0.2,0.6,0.2,0.6,0.1765,0.2727,0.0345,3,2,14,56,0.0,0.0
0.35,0.25,0.2,0.6,0.3,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.35,0.25,0.2,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.25,0.2,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.2,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.35,0.3,0.1,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.25,0.35,0.3,0.2,0.36,0.5294,0.4286,0.2759,9,16,8,42,0.5556,0.0
0.35,0.25,0.35,0.3,0.3,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.35,0.25,0.35,0.4,0.1,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.1111,0.0
0.35,0.25,0.35,0.4,0.2,0.4615,0.3529,0.4,0.1207,6,7,11,51,0.1111,0.0
0.35,0.25,0.35,0.4,0.3,0.4286,0.1765,0.25,0.069,3,4,14,54,0.1111,0.0
0.35,0.25,0.35,0.5,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.1111,0.0
0.35,0.25,0.35,0.5,0.2,0.4444,0.2353,0.3077,0.0862,4,5,13,53,0.1111,0.0
0.35,0.25,0.35,0.5,0.3,0.3333,0.1176,0.1739,0.069,2,4,15,54,0.1111,0.0
0.35,0.25,0.35,0.6,0.1,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.35,0.25,0.35,0.6,0.2,0.4286,0.1765,0.25,0.069,3,4,14,54,0.1111,0.0
0.35,0.25,0.35,0.6,0.3,0.5,0.1176,0.1905,0.0345,2,2,15,56,0.0,0.0
0.35,0.25,0.35,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.25,0.35,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.45,0.3,0.1,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.35,0.25,0.45,0.3,0.2,0.36,0.5294,0.4286,0.2759,9,16,8,42,0.5556,0.0
0.35,0.25,0.45,0.3,0.3,0.3529,0.3529,0.3529,0.1897,6,11,11,47,0.5556,0.0
0.35,0.25,0.45,0.4,0.1,0.3571,0.5882,0.4444,0.3103,10,18,7,40,0.5556,0.0
0.35,0.25,0.45,0.4,0.2,0.3158,0.3529,0.3333,0.2241,6,13,11,45,0.5556,0.0
0.35,0.25,0.45,0.4,0.3,0.2308,0.1765,0.2,0.1724,3,10,14,48,0.5556,0.0
0.35,0.25,0.45,0.5,0.1,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.1111,0.0
0.35,0.25,0.45,0.5,0.2,0.4444,0.2353,0.3077,0.0862,4,5,13,53,0.1111,0.0
0.35,0.25,0.45,0.5,0.3,0.3333,0.1176,0.1739,0.069,2,4,15,54,0.1111,0.0
0.35,0.25,0.45,0.6,0.1,0.4737,0.5294,0.5,0.1724,9,10,8,48,0.1111,0.0
0.35,0.25,0.45,0.6,0.2,0.4286,0.1765,0.25,0.069,3,4,14,54,0.1111,0.0
0.35,0.25,0.45,0.6,0.3,0.4,0.1176,0.1818,0.0517,2,3,15,55,0.1111,0.0
0.35,0.25,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.25,0.45,0.7,0.2,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.35,0.25,0.6,0.3,0.1,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.35,0.25,0.6,0.3,0.2,0.3333,0.5294,0.4091,0.3103,9,18,8,40,0.5556,0.0
0.35,0.25,0.6,0.3,0.3,0.3,0.3529,0.3243,0.2414,6,14,11,44,0.5556,0.0
0.35,0.25,0.6,0.4,0.1,0.3571,0.5882,0.4444,0.3103,10,18,7,40,0.5556,0.0
0.35,0.25,0.6,0.4,0.2,0.3158,0.3529,0.3333,0.2241,6,13,11,45,0.5556,0.0
0.35,0.25,0.6,0.4,0.3,0.2308,0.1765,0.2,0.1724,3,10,14,48,0.5556,0.0
0.35,0.25,0.6,0.5,0.1,0.3462,0.5294,0.4186,0.2931,9,17,8,41,0.5556,0.0
0.35,0.25,0.6,0.5,0.2,0.2667,0.2353,0.25,0.1897,4,11,13,47,0.5556,0.0
0.35,0.25,0.6,0.5,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.25,0.6,0.6,0.1,0.3913,0.5294,0.45,0.2414,9,14,8,44,0.5556,0.0
0.35,0.25,0.6,0.6,0.2,0.2727,0.1765,0.2143,0.1379,3,8,14,50,0.5556,0.0
0.35,0.25,0.6,0.6,0.3,0.2,0.1176,0.1481,0.1379,2,8,15,50,0.5556,0.0
0.35,0.25,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.25,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.35,0.25,0.6,0.7,0.3,0.0,0.0,0.0,0.0172,0,1,17,57,0.1111,0.0
0.35,0.25,0.8,0.3,0.1,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.35,0.25,0.8,0.3,0.2,0.3214,0.5294,0.4,0.3276,9,19,8,39,0.5556,0.0
0.35,0.25,0.8,0.3,0.3,0.2857,0.3529,0.3158,0.2586,6,15,11,43,0.5556,0.0
0.35,0.25,0.8,0.4,0.1,0.3333,0.5882,0.4255,0.3448,10,20,7,38,0.5556,0.0
0.35,0.25,0.8,0.4,0.2,0.2857,0.3529,0.3158,0.2586,6,15,11,43,0.5556,0.0
0.35,0.25,0.8,0.4,0.3,0.2,0.1765,0.1875,0.2069,3,12,14,46,0.5556,0.0
0.35,0.25,0.8,0.5,0.1,0.3462,0.5294,0.4186,0.2931,9,17,8,41,0.5556,0.0
0.35,0.25,0.8,0.5,0.2,0.2667,0.2353,0.25,0.1897,4,11,13,47,0.5556,0.0
0.35,0.25,0.8,0.5,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.25,0.8,0.6,0.1,0.36,0.5294,0.4286,0.2759,9,16,8,42,0.5556,0.0
0.35,0.25,0.8,0.6,0.2,0.2308,0.1765,0.2,0.1724,3,10,14,48,0.5556,0.0
0.35,0.25,0.8,0.6,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.25,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,1.0,0.3,0.1,0.3438,0.6471,0.449,0.3621,11,21,6,37,0.5556,0.0
0.35,0.25,1.0,0.3,0.2,0.3214,0.5294,0.4,0.3276,9,19,8,39,0.5556,0.0
0.35,0.25,1.0,0.3,0.3,0.2857,0.3529,0.3158,0.2586,6,15,11,43,0.5556,0.0
0.35,0.25,1.0,0.4,0.1,0.3333,0.5882,0.4255,0.3448,10,20,7,38,0.5556,0.0
0.35,0.25,1.0,0.4,0.2,0.2857,0.3529,0.3158,0.2586,6,15,11,43,0.5556,0.0
0.35,0.25,1.0,0.4,0.3,0.2,0.1765,0.1875,0.2069,3,12,14,46,0.5556,0.0
0.35,0.25,1.0,0.5,0.1,0.3214,0.5294,0.4,0.3276,9,19,8,39,0.5556,0.0
0.35,0.25,1.0,0.5,0.2,0.2353,0.2353,0.2353,0.2241,4,13,13,45,0.5556,0.0
0.35,0.25,1.0,0.5,0.3,0.1429,0.1176,0.129,0.2069,2,12,15,46,0.5556,0.0
0.35,0.25,1.0,0.6,0.1,0.36,0.5294,0.4286,0.2759,9,16,8,42,0.5556,0.0
0.35,0.25,1.0,0.6,0.2,0.2308,0.1765,0.2,0.1724,3,10,14,48,0.5556,0.0
0.35,0.25,1.0,0.6,0.3,0.1667,0.1176,0.1379,0.1724,2,10,15,48,0.5556,0.0
0.35,0.25,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,1.0,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.35,0.25,1.0,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.4,0.0,0.2,0.3,0.1,0.4444,0.7059,0.5455,0.2586,12,15,5,43,0.1111,0.0
0.4,0.0,0.2,0.3,0.2,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.2,0.3,0.3,0.5,0.6471,0.5641,0.1897,11,11,6,47,0.1111,0.0
0.4,0.0,0.2,0.4,0.1,0.4444,0.7059,0.5455,0.2586,12,15,5,43,0.1111,0.0
0.4,0.0,0.2,0.4,0.2,0.5,0.7059,0.5854,0.2069,12,12,5,46,0.1111,0.0
0.4,0.0,0.2,0.4,0.3,0.625,0.5882,0.6061,0.1034,10,6,7,52,0.1111,0.0
0.4,0.0,0.2,0.5,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.2,0.5,0.2,0.4762,0.5882,0.5263,0.1897,10,11,7,47,0.1111,0.0
0.4,0.0,0.2,0.5,0.3,0.6429,0.5294,0.5806,0.0862,9,5,8,53,0.1111,0.0
0.4,0.0,0.2,0.6,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.2,0.6,0.2,0.625,0.5882,0.6061,0.1034,10,6,7,52,0.1111,0.0
0.4,0.0,0.2,0.6,0.3,0.8,0.4706,0.5926,0.0345,8,2,9,56,0.0,0.0
0.4,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.2,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.2,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.4,0.0,0.35,0.3,0.1,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,0.35,0.3,0.2,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,0.35,0.3,0.3,0.3929,0.6471,0.4889,0.2931,11,17,6,41,0.5556,0.0
0.4,0.0,0.35,0.4,0.1,0.4444,0.7059,0.5455,0.2586,12,15,5,43,0.1111,0.0
0.4,0.0,0.35,0.4,0.2,0.5,0.7059,0.5854,0.2069,12,12,5,46,0.1111,0.0
0.4,0.0,0.35,0.4,0.3,0.625,0.5882,0.6061,0.1034,10,6,7,52,0.1111,0.0
0.4,0.0,0.35,0.5,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.35,0.5,0.2,0.4762,0.5882,0.5263,0.1897,10,11,7,47,0.1111,0.0
0.4,0.0,0.35,0.5,0.3,0.6429,0.5294,0.5806,0.0862,9,5,8,53,0.1111,0.0
0.4,0.0,0.35,0.6,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.35,0.6,0.2,0.625,0.5882,0.6061,0.1034,10,6,7,52,0.1111,0.0
0.4,0.0,0.35,0.6,0.3,0.6667,0.4706,0.5517,0.069,8,4,9,54,0.1111,0.0
0.4,0.0,0.35,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.35,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.35,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.4,0.0,0.45,0.3,0.1,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,0.45,0.3,0.2,0.3636,0.7059,0.48,0.3621,12,21,5,37,0.5556,0.0
0.4,0.0,0.45,0.3,0.3,0.3929,0.6471,0.4889,0.2931,11,17,6,41,0.5556,0.0
0.4,0.0,0.45,0.4,0.1,0.3636,0.7059,0.48,0.3621,12,21,5,37,0.5556,0.0
0.4,0.0,0.45,0.4,0.2,0.4,0.7059,0.5106,0.3103,12,18,5,40,0.5556,0.0
0.4,0.0,0.45,0.4,0.3,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.5556,0.0
0.4,0.0,0.45,0.5,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.45,0.5,0.2,0.4762,0.5882,0.5263,0.1897,10,11,7,47,0.1111,0.0
0.4,0.0,0.45,0.5,0.3,0.6429,0.5294,0.5806,0.0862,9,5,8,53,0.1111,0.0
0.4,0.0,0.45,0.6,0.1,0.4615,0.7059,0.5581,0.2414,12,14,5,44,0.1111,0.0
0.4,0.0,0.45,0.6,0.2,0.625,0.5882,0.6061,0.1034,10,6,7,52,0.1111,0.0
0.4,0.0,0.45,0.6,0.3,0.6667,0.4706,0.5517,0.069,8,4,9,54,0.1111,0.0
0.4,0.0,0.45,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.45,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.45,0.7,0.3,0.0,0.0,0.0,0.0,0,0,17,58,0.0,0.0
0.4,0.0,0.6,0.3,0.1,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.4,0.0,0.6,0.3,0.2,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,0.6,0.3,0.3,0.3667,0.6471,0.4681,0.3276,11,19,6,39,0.5556,0.0
0.4,0.0,0.6,0.4,0.1,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,0.6,0.4,0.2,0.4,0.7059,0.5106,0.3103,12,18,5,40,0.5556,0.0
0.4,0.0,0.6,0.4,0.3,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.5556,0.0
0.4,0.0,0.6,0.5,0.1,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,0.6,0.5,0.2,0.3704,0.5882,0.4545,0.2931,10,17,7,41,0.5556,0.0
0.4,0.0,0.6,0.5,0.3,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.4,0.0,0.6,0.6,0.1,0.4,0.7059,0.5106,0.3103,12,18,5,40,0.5556,0.0
0.4,0.0,0.6,0.6,0.2,0.5,0.5882,0.5405,0.1724,10,10,7,48,0.5556,0.0
0.4,0.0,0.6,0.6,0.3,0.5,0.4706,0.4848,0.1379,8,8,9,50,0.5556,0.0
0.4,0.0,0.6,0.7,0.1,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.6,0.7,0.2,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.6,0.7,0.3,0.0,0.0,0.0,0.0345,0,2,17,56,0.1111,0.0
0.4,0.0,0.8,0.3,0.1,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.4,0.0,0.8,0.3,0.2,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,0.8,0.3,0.3,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.4,0.0,0.8,0.4,0.1,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.4,0.0,0.8,0.4,0.2,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,0.8,0.4,0.3,0.4167,0.5882,0.4878,0.2414,10,14,7,44,0.5556,0.0
0.4,0.0,0.8,0.5,0.1,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,0.8,0.5,0.2,0.3704,0.5882,0.4545,0.2931,10,17,7,41,0.5556,0.0
0.4,0.0,0.8,0.5,0.3,0.45,0.5294,0.4865,0.1897,9,11,8,47,0.5556,0.0
0.4,0.0,0.8,0.6,0.1,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,0.8,0.6,0.2,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.5556,0.0
0.4,0.0,0.8,0.6,0.3,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.4,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.4,0.0,0.8,0.7,0.2,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.4,0.0,0.8,0.7,0.3,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
0.4,0.0,1.0,0.3,0.1,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.4,0.0,1.0,0.3,0.2,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,1.0,0.3,0.3,0.3548,0.6471,0.4583,0.3448,11,20,6,38,0.5556,0.0
0.4,0.0,1.0,0.4,0.1,0.3429,0.7059,0.4615,0.3966,12,23,5,35,0.5556,0.0
0.4,0.0,1.0,0.4,0.2,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,1.0,0.4,0.3,0.4167,0.5882,0.4878,0.2414,10,14,7,44,0.5556,0.0
0.4,0.0,1.0,0.5,0.1,0.3529,0.7059,0.4706,0.3793,12,22,5,36,0.5556,0.0
0.4,0.0,1.0,0.5,0.2,0.3448,0.5882,0.4348,0.3276,10,19,7,39,0.5556,0.0
0.4,0.0,1.0,0.5,0.3,0.4091,0.5294,0.4615,0.2241,9,13,8,45,0.5556,0.0
0.4,0.0,1.0,0.6,0.1,0.375,0.7059,0.4898,0.3448,12,20,5,38,0.5556,0.0
0.4,0.0,1.0,0.6,0.2,0.4545,0.5882,0.5128,0.2069,10,12,7,46,0.5556,0.0
0.4,0.0,1.0,0.6,0.3,0.4444,0.4706,0.4571,0.1724,8,10,9,48,0.5556,0.0
0.4,0.0,1.0,0.7,0.1,0.0,0.0,0.0,0.1379,0,8,17,50,0.5556,0.0
